audio_filepath	transcript	duration
/home4/khanhnd/LibriSpeech/train-clean-100/1088/129236/1088-129236-0026.flac	a midnight bell a passing groan these are the sounds we feed upon behold there in the wood the fine madman he is a palace of sweet sounds and sights he dilates he is twice a man	14.805
/home4/khanhnd/LibriSpeech/train-clean-100/1088/129236/1088-129236-0027.flac	he walks with arms akimbo he soliloquizes he accosts the grass and the trees he feels the blood of the violet the clover and the lily in his veins and he talks with the brook that wets his foot	13.755
/home4/khanhnd/LibriSpeech/train-clean-100/1088/129236/1088-129236-0028.flac	the heats that have opened his perceptions of natural beauty have made him love music and verse it is a fact often observed that men have written good verses under the inspiration of passion who cannot write well under any other circumstances	14.99
/home4/khanhnd/LibriSpeech/train-clean-100/1088/129236/1088-129236-0029.flac	the like force has the passion over all his nature it expands the sentiment it makes the clown gentle and gives the coward heart	8.425
/home4/khanhnd/LibriSpeech/train-clean-100/1088/129236/1088-129236-0030.flac	into the most pitiful and abject it will infuse a heart and courage to defy the world so only it have the countenance of the beloved object in giving him to another it still more gives him to himself	12.84
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0002.flac	to disturb a relationship which i have always hoped would be mutually pleasant if you will allow gathercole who will be unconscious of the part he is playing to act as peacemaker between yourself and myself	12.59
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0003.flac	i shall feel that his trip which has cost me a large sum of money will not have been wasted i am dear mister meredith yours very sincerely remington kara	11.775
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0004.flac	kara folded the letter and inserted it in its envelope he rang a bell on his table and the girl who had so filled t x with a sense of awe came from an adjoining room you will see that this is delivered miss holland	13.45
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0005.flac	a man against whom my favourite weapon would fail she looked at him with interest in her eyes what is your favourite weapon mister kara she asked fear he said	12.065
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0007.flac	whip a man and the memory of it passes frighten him fill him with a sense of foreboding and apprehension and let him believe that something dreadful is going to happen either to himself or to someone he loves better the latter	14.085
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0009.flac	is that your creed she asked quietly part of it miss holland he smiled she played idly with the letter she held in her hand balancing it on the edge of the desk her eyes downcast	12.625
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0011.flac	if i can buy it well and good if i can buy those who can use their influence to secure this thing for me so much the better if i can obtain it by any merit i possess i utilize that merit	11.875
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0012.flac	providing always that i can secure my object in the time otherwise he shrugged his shoulders i see she said nodding her head quickly i suppose that is how blackmailers feel he frowned	13.55
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0013.flac	that is a word i never use nor do i like to hear it employed he said blackmail suggests to me a vulgar attempt to obtain money	8.6099375
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0015.flac	t x he went on somewhat oracularly is a man for whom i have a great deal of respect you will probably meet him again for he will find an opportunity of asking you a few questions about myself i need hardly tell you	14.76
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0016.flac	he lifted his shoulders with a deprecating smile i shall certainly not discuss your business with any person said the girl coldly i am paying you three pounds a week i think he said	12.2
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0018.flac	to refuse the favours of remington kara was by him regarded as something of an affront	5.925
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0019.flac	he rang the bell this time for his valet fisher he said i am expecting a visit from a gentleman named gathercole a one armed gentleman whom you must look after if he comes	11.845
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0020.flac	detain him on some pretext or other because he is rather difficult to get hold of and i want to see him	6.09
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0022.flac	he shivered as he glanced into the bleak street keep my fire going put all my private letters in my bedroom and see that miss holland has her lunch fisher followed him to his car wrapped the fur rug about his legs	13.735
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0023.flac	closed the door carefully and returned to the house	3.24
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0025.flac	kara was given to making friends of his servants up to a point in his more generous moments he would address his bodyguard as fred and on more occasions than one and for no apparent reason had tipped his servant over and above his salary	14.415
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0026.flac	mister fred fisher found little to reward him for his search until he came upon kara's cheque book which told him that on the previous day the greek had drawn six thousand pounds in cash from the bank	12.005
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0027.flac	this interested him mightily and he replaced the cheque book with the tightened lips and the fixed gaze of a man who was thinking rapidly he paid a visit to the library where the secretary was engaged in making copies of kara's correspondence	13.765
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0028.flac	answering letters appealing for charitable donations and in the hack words which fall to the secretaries of the great he replenished the fire asked deferentially for any instructions and returned again to his quest	13.33
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0029.flac	this time he made the bedroom the scene of his investigations the safe he did not attempt to touch but there was a small bureau in which kara would have placed his private correspondence of the morning this however yielded no result	13.755
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0033.flac	fisher took the card from the salver and read mister george gathercole junior travellers club i'll see this gentleman he said with a sudden brisk interest he found the visitor standing in the hall	12.7
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0035.flac	a pair of pince nez sat crookedly on his nose and two fat volumes under his arm completed the picture fisher who was an observer of some discernment noticed under the overcoat a creased blue suit large black boots	14.255
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0036.flac	and a pair of pearl studs the newcomer glared round at the valet take these he ordered peremptorily pointing to the books under his arm fisher hastened to obey and noted with some wonder that the visitor did not attempt to assist him	14.43
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0038.flac	and this view of the stranger's infirmity was confirmed when the other reached round with his right hand took hold of the gloved left hand and thrust it into the pocket of his overcoat where is kara growled the stranger	13.485
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0039.flac	he told me he would be in at six o'clock at the latest six o'clock ye gods stormed the man impatiently what dog am i that i should wait till six	9.085
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0040.flac	six o'clock eh you will tell mister kara that i called give me those books but i assure you sir stammered fisher give me those books roared the other	10.57
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0043.flac	fisher went back to the library the girl was sealing up some letters as he entered and looked up i am afraid miss holland i've got myself into very serious trouble what is that fisher asked the girl	13.245
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0044.flac	mister gathercole said the girl quickly fisher nodded yes miss i couldn't get him to stay though she pursed her lips thoughtfully mister kara will be very cross but i don't see how you can help it i wish you had called me	14.635
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0045.flac	at six o'clock miss the man replied there is rather an important letter here which has to be delivered shall i ring up for a messenger no i don't think that would be advisable you had better take it yourself	12.835
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0046.flac	she handed him the letter and he read without a droop of eyelid the superscription	4.375
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0048.flac	the only other person in the house beside the girl was the middle aged domestic who was parlour maid serving maid and housekeeper in one miss holland sat at her desk to all appearance reading over the letters she had typed that afternoon	13.755
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0049.flac	but her mind was very far from the correspondence before her she heard the soft thud of the front door closing and rising she crossed the room rapidly and looked down through the window to the street she watched fisher until he was out of sight	14.65
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0050.flac	the maid who was also cook arose up as the girl entered it's a sight for sore eyes to see you in my kitchen miss she smiled i'm afraid you're rather lonely missus beale said the girl sympathetically lonely miss cried the maid	14.155
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0051.flac	i fairly get the creeps sitting here hour after hour it's that door that gives me the hump she pointed to the far end of the kitchen to a soiled looking door of unpainted wood that's mister kara's wine cellar nobody's been in it but him	14.715
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0054.flac	the girl ascended to the upper floor again she watched from the window the disappearing figure once out of sight miss holland went to work with a remarkable deliberation and thoroughness from her bag she produced a small purse and opened it	14.695
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0055.flac	in that case was a new steel key	2.785
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0056.flac	in two seconds it was open and she was examining its contents it was a large safe of the usual type there were four steel drawers fitted at the back and at the bottom of the strong box	11.375
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134315/1088-134315-0057.flac	an examination of the first drawer did not produce all that she had expected she returned the papers to the drawer pushed it to and locked it she gave her attention to the second drawer her hand shook a little as she pulled it open	13.525
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134318/1088-134318-0000.flac	chapter twelve kara lay back on his down pillows with a sneer on his face and his brain very busy what started the train of thought he did not know but at that moment his mind was very far away	13.185
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134318/1088-134318-0001.flac	it carried him back a dozen years to a dirty little peasant's cabin on the hillside outside durazzo to the livid face of a young albanian chief who had lost at kara's whim all that life held for a man	12.235
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134318/1088-134318-0002.flac	to the hateful eyes of the girl's father who stood with folded arms glaring down at the bound and manacled figure on the floor to the smoke stained rafters of this peasant cottage and the dancing shadows on the roof	12.54
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134318/1088-134318-0003.flac	to that terrible hour of waiting when he sat bound to a post with a candle flickering and spluttering lower and lower to the little heap of gunpowder that would start the trail toward the clumsy infernal machine under his chair	13.785
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134318/1088-134318-0004.flac	he remembered the day well because it was candlemas day and this was the anniversary he remembered other things more pleasant	7.835
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134318/1088-134318-0005.flac	he remembered with a savage joy the spectacle of his would be assassins twitching and struggling on the gallows at pezara and	7.53
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134318/1088-134318-0010.flac	muttering to himself and staring at the various objects in the hall with a certain amused antagonism mister kara will see you sir said fisher oh said the other glaring at the unoffending fisher that's very good of him	14.105
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134318/1088-134318-0011.flac	yes sir said fisher look here the man thrust out his face do you see those grey hairs in my beard the embarrassed fisher grinned is it grey challenged the visitor with a roar	13.275
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134318/1088-134318-0014.flac	he pushed open the door and announced mister gathercole and kara came forward with a smile to meet his agent who with top hat still on the top of his head and his overcoat dangling about his heels must have made a remarkable picture	14.175
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134318/1088-134318-0016.flac	no more patagonia he roared no more tierra del fuego he paused certainly he replied to some question but not patagonia he paused again	11.515
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134318/1088-134318-0017.flac	and fisher standing at the foot of the stairs wondered what had occurred to make the visitor so genial i suppose your cheque will be honoured all right asked the visitor sardonically and then burst into a little chuckle of laughter as he carefully closed the door	14.61
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134318/1088-134318-0019.flac	always get your money in advance is that clear to you yes sir said fisher but i think you will always find that mister kara is always most generous about money don't you believe it don't you believe it my poor man said the other you	14.55
/home4/khanhnd/LibriSpeech/train-clean-100/1088/134318/1088-134318-0020.flac	at that moment there came from kara's room a faint clang what's that asked the visitor a little startled mister kara's put down his steel latch said fisher with a smile which means that he is not to be disturbed until he looked at his watch	14.56
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0000.flac	as if the young lady had been in a position to appeal to it but in fact the british public remained for the present profoundly indifferent to miss isabel archer whose fortune had dropped her as her cousin said into the dullest house in england	14.16
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0002.flac	for what is usually called social intercourse she had very little relish but nothing pleased her more than to find her hall table whitened with oblong morsels of symbolic pasteboard she flattered herself that she was a very just woman	14.21
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0003.flac	and had mastered the sovereign truth that nothing in this world is got for nothing she had played no social part as mistress of gardencourt and it was not to be supposed that in the surrounding country a minute account should be kept of her comings and goings	14.065
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0005.flac	isabel presently found herself in the singular situation of defending the british constitution against her aunt	6.96
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0006.flac	isabel always felt an impulse to pull out the pins not that she imagined they inflicted any damage on the tough old parchment but because it seemed to her her aunt might make better use of her sharpness	11.57
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0008.flac	she asked of her aunt when you criticise everything here you should have a point of view yours doesn't seem to be american you thought everything over there so disagreeable when i criticise i have mine it's thoroughly american	13.745
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0009.flac	there are as many points of view in the world as there are people of sense to take them you may say that doesn't make them very numerous american never in the world that's shockingly narrow my point of view thank god is personal	14.8
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0010.flac	isabel thought this a better answer than she admitted it was a tolerable description of her own manner of judging but it would not have sounded well for her to say so	10.205
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0011.flac	would savour of immodesty even of arrogance	3.295
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0012.flac	with whom she talked a great deal and with whom her conversation was of a sort that gave a large licence to extravagance her cousin used as the phrase is to chaff her	11.22
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0013.flac	he very soon established with her a reputation for treating everything as a joke and he was not a man to neglect the privileges such a reputation conferred	9.51
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0014.flac	of laughing at all things beginning with himself such slender faculty of reverence as he possessed centred wholly upon his father for the rest he exercised his wit indifferently upon his father's son this gentleman's weak lungs	14.465
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0015.flac	his useless life his fantastic mother	3.01
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0016.flac	his adopted and his native country his charming new found cousin i keep a band of music in my ante room he said once to her it has orders to play without stopping it renders me two excellent services	14.645
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0017.flac	it keeps the sounds of the world from reaching the private apartments and it makes the world think that dancing's going on within	6.37
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0018.flac	the liveliest waltzes seemed to float upon the air isabel often found herself irritated by this perpetual fiddling	7.295
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0021.flac	in the folds of the national banner isabel's chief dread in life at this period of her development was that she should appear narrow minded what she feared next afterwards was that she should really be so but she nevertheless	14.555
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0023.flac	she found herself able to differ from him on a variety of points in fact the quality of this small ripe country seemed as sweet to her as the taste of an october pear	11.755
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0024.flac	and her satisfaction was at the root of the good spirits which enabled her to take her cousin's chaff	5.35
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0025.flac	if her good humour flagged at moments it was not because she thought herself ill used but because she suddenly felt sorry for ralph it seemed to her he was talking as a blind and had little heart in what he said	13.59
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0026.flac	i don't know what's the matter with you she observed to him once but i suspect you're a great humbug that's your privilege ralph answered who had not been used to being so crudely addressed i don't know what you care for	13.44
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0027.flac	i don't think you care for anything you don't really care for england when you praise it you don't care for america even when you pretend to abuse it i care for nothing but you dear cousin said ralph if i could believe	13.735
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0028.flac	even that i should be very glad ah well i should hope so the young man exclaimed isabel might have believed it and not have been far from the truth he thought a great deal about her she was constantly present to his mind	14.99
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0029.flac	at a time when his thoughts had been a good deal of a burden to him her sudden arrival which promised nothing and was an open handed gift of fate had refreshed and quickened them given them wings and something to fly for	14.265
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0030.flac	poor ralph had been for many weeks steeped in melancholy his outlook habitually sombre lay under the shadow of a deeper cloud	9.375
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0032.flac	who was waiting to take him off his guard if the manoeuvre should succeed there would be little hope of any great resistance ralph had always taken for granted that his father would survive him that his own name would be the first grimly called	13.85
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0034.flac	at the prospect of losing his great motive ralph lost indeed his one inspiration	5.58
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0035.flac	but without the encouragement of his father's society he should barely have patience to await his own turn he had not the incentive of feeling that he was indispensable to his mother it was a rule with his mother to have no regrets	13.985
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0037.flac	which he should be delighted to discredit so far as he might by dying first but of the two triumphs that of refuting a sophistical son and that of holding on a while longer to a state of being which with all abatements he enjoyed	13.47
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0038.flac	he wondered whether he were harbouring love for this spontaneous young woman from albany but he judged that on the whole he was not after he had known her for a week he quite made up his mind to this and every day he felt a little more sure	14.925
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0039.flac	lord warburton had been right about her she was a really interesting little figure ralph wondered how their neighbour had found it out so soon and then he said it was only another proof of his friend's high abilities	14.54
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0040.flac	which he had always greatly admired if his cousin were to be nothing more than an entertainment to him ralph was conscious she was an entertainment of a high order a character like that he said to himself	13.05
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0041.flac	a real little passionate force to see at play is the finest thing in nature it's finer than the finest work of art than a greek bas relief	9.885
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0043.flac	a greek bas relief to stick over my chimney piece the key of a beautiful edifice is thrust into my hand and i'm told to walk in and admire my poor boy you've been sadly ungrateful	12.495
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0044.flac	and now you had better keep very quiet and never grumble again the sentiment of these reflexions was very just	6.835
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0045.flac	his cousin was a very brilliant girl	2.365
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0046.flac	but she needed the knowing and his attitude with regard to her though it was contemplative and critical was not judicial he surveyed the edifice from the outside and admired it greatly	12.25
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0047.flac	isabel's originality was that she gave one an impression of having intentions of her own whenever she executes them said ralph may i be there to see it devolved upon him of course to do the honours of the place	14.055
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0048.flac	and his wife's position was that of rather a grim visitor so that in the line of conduct that opened itself to ralph duty and inclination were harmoniously mixed he was not a great walker but he strolled about the grounds with his cousin	14.265
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0050.flac	they took a boat on the river the dear little river as isabel called it where the opposite shore seemed still a part of the foreground of the landscape or drove over the country in a phaeton a low capacious thick wheeled phaeton	13.965
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0051.flac	but which he had now ceased to enjoy isabel enjoyed it largely and handling the reins in a manner which approved itself to the groom as knowing was never weary of driving her uncle's capital horses through winding lanes and byways	14.43
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0052.flac	full of the rural incidents she had confidently expected to find past cottages thatched and timbered past ale houses latticed and sanded past patches of ancient common and glimpses of empty parks	14.685
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0053.flac	between hedgerows made thick by midsummer when they reached home they usually found tea had been served on the lawn	7.1
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0055.flac	one day however a visitor had arrived the two young persons after spending an hour on the river strolled back to the house and perceived lord warburton sitting under the trees and engaged in conversation	12.85
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0056.flac	of which even at a distance the desultory character was appreciable with	4.69
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0058.flac	he had indeed rather sharply registered himself on her fine sense and she had thought of him several times she had hoped she should see him again hoped too that she should see a few others gardencourt was not dull	14.695
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0059.flac	the place itself was sovereign her uncle was more and more a sort of golden grandfather and ralph was unlike any cousin she had ever encountered her idea of cousins having tended to gloom then	13.175
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0061.flac	had been that she should see a great many people when ralph said to her as he had done several times i wonder you find this endurable you ought to see some of the neighbours and some of our friends	11.745
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0062.flac	though you would never suppose it when he offered to invite what he called a lot of people and make her acquainted with english society she encouraged the hospitable impulse and promised in advance to hurl herself into the fray	14.26
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0066.flac	oh no they're not all like him	2.55
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0067.flac	said isabel because i'm sure he's nice	3.175
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0068.flac	the fortunate lord warburton exchanged a handshake with our heroine and hoped she was very well but i needn't ask that he said since you've been handling the oars i've been rowing a little isabel answered but how should you know it	14.695
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0069.flac	oh i know he doesn't row he's too lazy said his lordship indicating ralph touchett with a laugh he has a good excuse for his laziness isabel rejoined lowering her voice a little ah he has a good excuse for everything	14.665
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0070.flac	cried lord warburton still with his sonorous mirth my excuse for not rowing is that my cousin rows so well said ralph she does everything well she touches nothing that she doesn't adorn	12.785
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0071.flac	it makes one want to be touched miss archer lord warburton declared	5.11
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0072.flac	who if it pleased her to hear it said that her accomplishments were numerous was happily able to reflect that such complacency was not the indication of a feeble mind inasmuch as there were several things in which she excelled	13.15
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0073.flac	had at least the element of humility that it always needed to be supported by proof lord warburton not only spent the night at gardencourt but he was persuaded to remain over the second day and when the second day was ended	13.545
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0074.flac	he determined to postpone his departure till the morrow during this period he addressed many of his remarks to isabel who accepted this evidence of his esteem with a very good grace she found herself liking him extremely	13.43
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0075.flac	the first impression he had made on her had had weight but at the end of an evening spent in his society she scarce fell short of seeing him though quite without luridity as a hero of romance	13.245
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0076.flac	with a quickened consciousness of possible felicities it's very nice to know two such charming people as those she said meaning by those her cousin and her cousin's friend it must be added moreover	13.51
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0077.flac	that an incident had occurred which might have seemed to put her good humour to the test	4.805
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0079.flac	the occasion wore to her sense a festive character and feasts were not in the habit of terminating so early so without further thought she replied very simply need i go dear aunt i'll come up in half an hour	13.415
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0080.flac	it's impossible i should wait for you missus touchett answered	4.035
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0081.flac	ralph will light my candle isabel gaily engaged i'll light your candle do let me light your candle miss archer	7.39
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0082.flac	only i beg it shall not be before midnight	3.075
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0083.flac	and transferred them coldly to her niece	2.605
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0084.flac	you're not you're not at your blest albany my dear isabel rose blushing i wish i were she said oh i say mother ralph broke out	11.54
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0086.flac	missus touchett gave a little look of despair and sat down again	3.94
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0088.flac	nodded good night and withdrew accompanied by her aunt for himself he was annoyed at his mother though he thought she was right above stairs the two ladies separated at missus touchett's door isabel had said nothing on her way up	14.595
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0089.flac	isabel considered i'm not vexed but i'm surprised and a good deal mystified wasn't it proper i should remain in the drawing room not in the least young girls here in decent houses	13.9
/home4/khanhnd/LibriSpeech/train-clean-100/1098/133695/1098-133695-0091.flac	yes i think i'm very fond of them but i always want to know the things one shouldn't do so as to do them asked her aunt	9.25
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0001.flac	and soon they might have been heard bewailing to each other the hardness of their lots	4.4800625
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0002.flac	i would rent a bit of ground from the master and then we could be married yes answered bellah with a deep sigh but we live in such hard times and at the last fair the price of pigs had risen again we shall have long to wait	13.65
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0003.flac	that is quite clear replied houarn turning away to his work whenever they met they repeated their grievances and at length houarn's patience was exhausted and one morning he came to bellah and told her that he was going away to seek his fortune	14.07
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0004.flac	the girl was very unhappy as she listened to this and felt sorry that she had not tried to make the best of things she implored houarn not to leave her but he would listen to nothing the birds he said continue flying until they reach a field of corn and	14.245
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0005.flac	like them i shall seek till i get what i want that is money to buy a cow and a pig to fatten and if you love me bellah you won't attempt to hinder a plan which will hasten our marriage the girl saw it was useless to say more so she answered sadly	14.865
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0007.flac	but it only rings to warn us that our friends are in great danger the knife frees all it touches from the spells that have been laid on them while the stick will carry you wherever you want to go i will give you the knife to guard you against the enchantments of wizards	14.445
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0009.flac	and through every village he passed they followed houarn in crowds mistaking him for a gentleman because there were no holes in his clothes there is no fortune to be made here he thought to himself it is a place for spending and not earning i see i must go further	14.855
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0010.flac	and he walked on to pont aven a pretty little town built on the bank of a river he was sitting on a bench outside an inn	7.03
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0011.flac	and the men answered that it was the name given to the fairy that dwelt in the lake	4.435
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0012.flac	and besought him not to be so mad and to throw away his life in such a foolish manner but he only laughed	6.1
/home4/khanhnd/LibriSpeech/train-clean-100/1116/132847/1116-132847-0013.flac	but the men did not know how this was to be done and shaking their heads over his obstinacy left him to his fate	6.94
