audio_path|transcription|duration|source
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_463.0.wav|mày thích chơi với súng lắm phải không|1.791|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_472.458.wav|quân đây má ơi|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_474.458.wav|sao mày không đi luôn đi|1.667|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_477.41.wav|nó đánh bạc thua nợ tiền không trả|2.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_485.25.wav|có gì mà phải sợ nôn ra 500 củ hết sợ|4.125|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_503.916.wav|chậm một ngày là thêm một ngón|2.209|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_509.5.wav|chả còn ngón nào đâu|1.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_511.708.wav|em tới đây để từ biệt đại ca|2.458|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_514.25.wav|từ biệt á|1.0829375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_515.833.wav|em đã nói đại ca rồi mà xong vụ này em nghỉ|2.9170625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_525.125.wav|không|0.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_532.208.wav|giải nghệ thì lấy cái gì mà đút vào mồm|2.622|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_535.791.wav|sống dễ mà|1.334|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_537.208.wav|nuôi vài con gà trồng vài luống rau|2.917|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_540.791.wav|mua đầu chợ bán cuối chợ|3.039|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_544.541.wav|giấc mơ con đè nát cuộc đời con|2.209|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_550.166.wav|sao vụ nó nghỉ em không biết gì hết vậy|1.709|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_553.916.wav|tôi quên|1.375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_555.375.wav|làm ăn thế không được|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_557.125.wav|người mình còn nhiều mà kêu bọn tài điên nó làm|3.375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_561.625.wav|bọn tài điên thì chỉ thấy xác không thấy tiền|2.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_586.0.wav|việc này hơi khó ngoài chú ra không ai làm được|2.666|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_589.791.wav|xem như chú giúp anh lần cuối|2.334|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_618.666.wav|tiền thù lao của chú mấy vụ trước|1.792|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_624.5.wav|nếu muốn làm ăn|0.958|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_629.458.wav|mày mở cái chi nhánh anh đỡ|1.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_632.875.wav|chẳng khác nào mua lông gà bán lông vịt|2.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_637.458.wav|thôi em làm xong vụ này em nghỉ|1.375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_676.75.wav|lúa về nha anh em ngon|2.66|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_800.0.wav|ba bốn sáu tài tài|2.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_807.541.wav|ăn bậy chứ không được nói bậy nha|1.917|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_809.541.wav|sòng này làm ăn uy tín đàng hoàng|2.209|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_817.291.wav|để chị nói cho mà nghe cờ bạc là chuyện hên xui|3.334|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_830.833.wav|bố mày là con của bà nội mày|2.542|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_833.458.wav|chưa chắc đã là con của ông nội mày|2.208|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_843.708.wav|đại ca kêu mày chờ thì mày chờ đi|1.958|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_849.208.wav|tướng bà diệp nhìn ngon vậy chắc cũng hai nháy|2.667|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_860.375.wav|tao khen chứ bộ|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_893.958.wav|được á cái này cũng đủ làm bảng hiệu nè|2.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_901.875.wav|cướp đâu mà cướp cái này là thu thuế thôi|3.583|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_910.208.wav|trời ơi nay chơi hàng nóng dữ ta|2.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_917.416.wav|súng của thằng nào|1.584|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_940.125.wav|đàn bà là không nên chơi súng|1.708|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_960.25.wav|là anh lớn bắt con kiến bỏ trong cái vòng|2.208|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_962.541.wav|mày canh con kiến con kiến mà chui ra ngoài thì bị ăn đập|2.834|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_970.583.wav|không cần phải đi chăn kiến đâu mỗi ngày sẽ được thông vài cái|4.247|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_976.208.wav|thông mày á đít mày sẽ nở hoa|3.917|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1019.5.wav|dạ|0.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1024.833.wav|hai thằng bay đi đòi nợ mặt căng vậy cười lên coi|2.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1036.0.wav|đại ca|0.9159375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1040.0.wav|bình thường|1.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1042.583.wav|đại ca có bị đánh không hên xui|2.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1050.0.wav|có con mẹ gì đâu với lại tao cũng được gửi gắm|2.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1052.583.wav|trong đó toàn anh em quen|2.247|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1054.708.wav|vậy trong đó đại ca có bị|1.958|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1059.416.wav|bị mấy anh lớn|2.125|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1064.791.wav|tao vô là tao ngồi mâm trên rồi thằng nào dám đụng tao|2.584|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1068.416.wav|đúng là đại ca có khác|1.375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1075.791.wav|đại ca ơi về thôi đại ca kèo này thúi quá đại ca ơi|2.959|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1078.833.wav|không làm thì thôi đã làm là không có thôi|2.458|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1094.25.wav|tao cũng muốn biết năm cọp chơi lớn cỡ nào|2.208|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1165.625.wav|nhóc ba mày đâu|1.666|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1172.416.wav|ăn không|1.125|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1245.916.wav|dậy đi con khùng|1.209|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1260.75.wav|đại ca|0.958|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1265.291.wav|tao với mày cũng vừa mới nhiễm covid hết mà|2.292|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1267.666.wav|sợ con mẹ gì|1.292|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1271.583.wav|vậy giờ còn nợ mình thì sao ai trả|2.542|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1274.75.wav|mày nhìn cái nhà nó coi còn cái gì siết không|3.08|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1283.125.wav|con nhìn chú nè|1.125|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1284.875.wav|ba mày chết rồi đừng có lên trên đó nữa|2.291|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1359.333.wav|sao rồi|0.958|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1369.916.wav|có gì lột mang về không|1.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1375.666.wav|mày chờ tao một chút|1.459|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1378.833.wav|bố có nghe con đàn đâu không đàn nữa|2.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1381.666.wav|bố đang nghe con đàn mà con đàn hay lắm|2.792|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1394.625.wav|nó còn đứa con gái mà|1.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1398.5.wav|mày bắt nó về cho tao nó có giá đó|2.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1402.916.wav|ông bị điên hả nó là con nít đó|1.792|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1405.541.wav|ý anh hậu hay đó|1.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1406.791.wav|bố nợ thì con trả thay hợp đạo lý mà|2.667|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1414.333.wav|ông tính làm gì nó bán nó hả nó bị khùng đó|3.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1418.416.wav|khùng cũng có cái giá của khùng|1.417|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1424.166.wav|chút xíu có người tới đưa nó đi cách ly không được|2.834|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1429.291.wav|a lô|1.084|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1431.25.wav|quang|0.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1432.708.wav|thằng này láo nhỉ để em kêu bọn tài điên xử nó|2.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1445.416.wav|tao nghe mày bị túm vì tội ăn trộm phải không|2.042|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1448.666.wav|sao đại ca biết chuyện gì của mày mà tao không biết|2.709|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1454.458.wav|để em kể đại ca nghe|1.208|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1457.833.wav|lúc em định trốn ra|1.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1464.541.wav|hình như|1.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1476.333.wav|nè mày cầm tiền đi|1.292|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1480.333.wav|thôi em không có lấy đâu đại ca giữ xài đi|2.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1485.708.wav|cầm đi|1.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1493.791.wav|đám tài điên kìa đại ca mày có chắc là nó không|2.209|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1496.5.wav|chắc như bắp luôn|1.333|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1507.125.wav|đại ca định làm cái gì vậy|1.208|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1508.833.wav|để coi tụi nó làm cái gì|1.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1513.291.wav|tao nghĩ tụi bay không nên làm vậy|2.334|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1522.333.wav|mày tính phản à|1.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1525.791.wav|tao báo chính quyền rồi tao nghĩ vụ này tụi mày nên bỏ|3.75|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1534.375.wav|án bắt cóc bóc lịch hơi bị lâu đó|2.791|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1537.75.wav|mày nên để con bé nó lại nó không có tội|3.08|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1541.41.wav|sinh ra trên đời này thì nó đã có tội rồi|1.798|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1543.291.wav|kiếm cái gì ăn trước đã|1.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1544.875.wav|đạo lý đạo nghĩa tính sau đi|2.458|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1551.458.wav|đưa tao tiền hồi nãy|1.125|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1566.75.wav|cảm ơn mày nha tụi mày đi được rồi đó|2.208|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1570.75.wav|nó không phải là chuyện của mày|1.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1575.875.wav|mày nhận tiền rồi làm sao cho phải chớ|2.958|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1578.916.wav|tiền này|1.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1580.583.wav|bù cho thời gian tụi bay làm mất của tao nãy giờ|2.292|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1583.666.wav|tao chuộc con bé|1.334|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1590.625.wav|đại ca để em đập chết mẹ nó|2.541|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1593.916.wav|cái gì mày mới nói cái gì|2.417|netflix
/home4/khanhnd/crawl_netflix/audio_trim/huynh_de_s01e01_cua_no_1630.416.wav|má mày mày ép tao đó|2.334|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_101.916.wav|nhà tao hôm nay bị cúp nước|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_106.166.wav|muốn tao chịch thì nói mẹ nó đi|2.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_136.5.wav|một lần thôi|1.208|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_138.625.wav|tao thèm được ôm mày ngủ|1.583|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_142.375.wav|mày sẽ lậm đó|1.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_146.958.wav|tao chỉ coi mày là bạn thôi|1.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_151.625.wav|tao không biết làm sao để dừng lại hết|1.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_219.125.wav|anh anh đẹp trai quá à đi với em nha em tính anh 200 thôi|3.166|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_228.125.wav|vậy thôi giờ còn anh anh đi với em luôn nha|2.416|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_251.416.wav|mày có hiểu tình yêu là gì không long|2.417|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_253.916.wav|tao hiểu|0.959|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_254.958.wav|nên tao mới dắt mày đi ra đó|1.708|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_261.791.wav|tao đã từng đứng đường giống như vậy|1.834|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_266.666.wav|tao đã từng làm đĩ và đứng đường gần hai năm ở đó|3.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_273.5.wav|mày nói vậy để tao ghét mày đúng không|1.916|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_276.375.wav|tao có thể lấy sinh mạng của những người tao yêu thương nhất ra thề|3.375|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_280.666.wav|hy vọng là mày sẽ tỉnh ra và đừng có yêu tao nữa|3.584|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_323.5.wav|em đem cho anh|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_422.416.wav|thấy người lạ lại gần là sợ chạy mất tiêu à|1.917|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_479.291.wav|lam lam|1.584|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_486.125.wav|ủa tao tưởng mày bị khách đánh chết rồi mà|2.166|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_488.375.wav|rồi mấy năm nay mày sống ở đâu|0.916|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_499.541.wav|năm trăm|1.042|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_504.125.wav|hồi xưa nó cũng đứng đường ở đây nè|1.458|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_505.666.wav|rồi nó lừa tiền của khách|1.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_506.75.wav|bị khách đánh chết ai dè còn sống|1.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_568.666.wav|anh lại lên sài gòn nữa hả|1.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_571.75.wav|ừ|0.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_621.375.wav|tao không chịu nổi khi xa mày|1.791|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_683.666.wav|người đó tên là lam|1.625|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_685.375.wav|là người tao yêu|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_687.625.wav|người đó chết rồi|1.083|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_689.458.wav|chết cách đây bốn năm|2.372|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_691.666.wav|lam không có yêu tao|1.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_692.916.wav|chỉ là tao yêu đơn phương lam thôi|1.667|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_695.708.wav|lam yêu một người khác|1.875|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_702.5.wav|lam cũng làm đĩ giống tao|1.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_707.958.wav|lam bị giết trong một lần đi khách|1.75|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_712.583.wav|và cái chết của lam làm cho tao tỉnh ra và bỏ nghề làm đĩ|3.208|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_721.25.wav|tao vẫn còn yêu lam|1.5|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_724.958.wav|và đó là lý do vì sao tao không thể yêu mày được|2.583|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_756.708.wav|mày sẽ chết vì lòng tin của mày dành cho người khác đó|3.122|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_815.291.wav|má mày gan quá|1.417|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_822.208.wav|lì hả mày lì hả|2.622|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_829.0.wav|hai trăm ba mươi hai ngàn|1.583|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_832.916.wav|tiền bảo kê ở đây mỗi đêm của tao á là 200 ngàn|2.417|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_835.416.wav|mày ra đây đứng khách hai đêm rồi biết chưa mày|2.417|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_840.708.wav|lỡ đêm nay nó không có khách thì sao|1.583|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_846.41.wav|cho mày thiếu đó mày|0.965|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_854.958.wav|số tiền mày thiếu hôm qua là 200 ngàn|2.708|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_857.75.wav|ngày mai mày phải trả là 600 ngàn|1.416|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_859.916.wav|cộng với tiền hôm nay nữa là một triệu hai|1.75|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_892.291.wav|thằng nào mà biết số điện thoại hay địa chỉ nhà nó|2.125|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_895.666.wav|còn đây năm triệu|1.292|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_908.208.wav|anh nghe nè tuấn|1.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_909.541.wav|anh đừng có về nhà nha|1.167|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_912.958.wav|tụi nó thề sẽ tìm ra và giết anh đó|2.042|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_924.25.wav|anh đỡ tốn tiền thuê nhà|1.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_925.333.wav|mà em cũng vui vì có người ở chung nữa|1.917|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_944.291.wav|nó ngấm thuốc mê ngủ say như chết rồi|2.042|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_951.75.wav|tụi anh định làm gì nó|1.125|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1220.708.wav|không ghen thiệt hả|1.208|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1423.666.wav|tại sao mày không yêu tao|1.584|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1425.333.wav|mà vẫn ngủ với tao hằng đêm|1.458|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1428.875.wav|vì trước đây tao từng làm đĩ|1.791|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1458.166.wav|liên|1.244|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1472.916.wav|ổng lại nhậu xỉn rồi đánh em hả|2.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1491.333.wav|tới khi anh đi dượng lại đánh em với mẹ nhiều hơn nữa|4.077|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1503.875.wav|em giữ lấy một nửa|1.291|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1514.25.wav|anh đi đây|1.0|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1518.916.wav|anh ở nhà với em và mẹ mấy ngày rồi hãy đi|2.792|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1522.708.wav|mấy năm rồi anh chưa có về nhà|1.833|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1526.583.wav|anh về nhà làm sao anh kiềm chế được|2.25|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1530.541.wav|em nhớ lo cho mẹ nhá|1.292|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1733.958.wav|mày nghĩ tao chết rồi hả|1.417|netflix
/home4/khanhnd/crawl_netflix/audio_trim/hot_boy_noi_loan_2_1737.958.wav|uống đi|0.875|netflix
